1:2725000:3355000	1:4725000:5552500
12:24280000:24987500	12:24992500:25120625
12:24992500:25120625	12:25126875:25322500
12:25126875:25322500	12:25352500:25568750
12:25352500:25568750	12:25576250:26202500
12:25576250:26202500	12:27165000:27480000
12:27165000:27480000	12:27550000:27867500
12:27550000:27867500	12:29205000:29565000
12:29205000:29565000	12:30790000:30987500
12:30790000:30987500	12:30992500:31242500
12:30992500:31242500	12:31527500:31792500
12:31527500:31792500	12:32540000:32902500
12:32540000:32902500	12:32907500:33085000
12:32907500:33085000	12:33090625:35635000
12:33090625:35635000	12:40091875:40377500
12:40091875:40377500	12:40382500:40522500
12:40382500:40522500	12:40527500:40800625
12:40527500:40800625	12:40995000:41332500
12:40995000:41332500	12:41532500:42108750
12:41532500:42108750	12:42120000:42481875
12:42120000:42481875	12:42487500:42847500
12:42487500:42847500	12:42992500:43785000
12:42992500:43785000	12:44132500:44315000
12:44132500:44315000	12:44320000:45492500
12:44320000:45492500	12:45497500:45822500
12:45497500:45822500	12:46757500:47097500
12:46757500:47097500	12:47102500:47422500
12:47102500:47422500	12:47427500:48045000
12:47427500:48045000	12:48342500:48585000
12:48342500:48585000	12:48595000:49082500
12:48595000:49082500	12:49652500:50017500
12:49652500:50017500	12:50250000:50475000
12:50250000:50475000	12:50842500:51147500
12:50842500:51147500	12:51177500:51425000
12:51177500:51425000	12:51430000:51793750
12:51430000:51793750	12:51801250:52267500
12:51801250:52267500	12:52962500:53393750
12:52962500:53393750	12:53927500:54082500
12:53927500:54082500	12:54602500:54965000
12:54602500:54965000	12:55022500:55552500
12:55022500:55552500	12:55562500:56040000
12:55562500:56040000	12:56472500:56877500
12:56472500:56877500	12:57137500:57657500
12:57137500:57657500	12:57662500:57857500
12:57662500:57857500	12:57950000:58150000
12:57950000:58150000	12:58155000:58337500
12:58155000:58337500	12:58342500:58845000
12:58342500:58845000	12:58850000:59670000
12:58850000:59670000	12:62691875:63197500
12:62691875:63197500	12:63202500:63482500
12:63202500:63482500	12:64060625:64215000
12:64060625:64215000	12:64220000:64732500
12:64220000:64732500	12:64895000:65152500
12:64895000:65152500	12:65157500:65512500
12:65157500:65512500	12:65517500:65672500
12:65517500:65672500	12:65677500:65882500
12:65677500:65882500	12:65905000:66522500
12:65905000:66522500	12:66527500:66632500
12:66527500:66632500	12:66637500:66830000
12:66637500:66830000	12:67065000:67307500
12:67065000:67307500	12:67685000:68427500
12:67685000:68427500	12:68710000:69192500
12:68710000:69192500	12:69232500:69522500
12:69232500:69522500	12:69546250:69672500
12:69546250:69672500	12:69730000:70072500
12:69730000:70072500	12:70142500:70887500
12:70142500:70887500	12:70987500:71132500
12:70987500:71132500	12:71570000:72025000
12:71570000:72025000	12:72157500:72347500
12:72157500:72347500	12:72362500:72662500
12:72362500:72662500	12:72692500:73832500
12:72692500:73832500	12:74985000:75722500
12:74985000:75722500	12:75897500:76432500
12:75897500:76432500	12:76442500:76745000
12:76442500:76745000	12:76750000:76992500
12:76750000:76992500	12:76997500:77457500
12:76997500:77457500	12:80807500:81210000
12:80807500:81210000	12:81227500:81765625
12:81227500:81765625	12:85240000:85457500
12:85240000:85457500	12:85795000:86362500
12:85795000:86362500	12:88435000:89402500
12:88435000:89402500	12:89407500:89927500
12:89407500:89927500	12:91330000:91757500
12:91330000:91757500	12:91762500:93087500
12:91762500:93087500	12:93372500:93845000
12:93372500:93845000	12:93850000:94150000
12:93850000:94150000	12:94177500:94512500
12:94177500:94512500	12:94517500:94940000
12:94517500:94940000	12:94945000:95392500
12:94945000:95392500	12:95427500:95977500
12:95427500:95977500	12:96425000:96607500
12:96425000:96607500	12:96612500:96940000
12:96612500:96940000	12:96945000:97377500
12:96945000:97377500	12:97382500:97740000
12:97382500:97740000	12:98162500:98797500
12:98162500:98797500	12:98802500:99140000
12:98802500:99140000	12:99477500:100182500
12:99477500:100182500	12:100421250:100745000
12:100421250:100745000	12:100782500:101140000
12:100782500:101140000	12:101282500:101622500
12:101282500:101622500	12:101747500:102152500
12:101747500:102152500	12:102157500:102292500
12:102157500:102292500	12:103277500:103962500
12:103277500:103962500	12:104157500:104532500
12:104157500:104532500	12:105512500:105797500
12:105512500:105797500	12:105802500:106598750
12:105802500:106598750	12:107497500:108036250
12:107497500:108036250	12:108042500:108307500
12:108042500:108307500	12:108322500:108915000
12:108322500:108915000	12:108920000:109267500
12:108920000:109267500	12:109852500:110310000
12:109852500:110310000	12:110438750:110843750
12:110438750:110843750	12:110871250:111055000
12:110871250:111055000	12:111060000:111335000
12:111060000:111335000	12:111345000:111756250
12:111345000:111756250	12:112282500:112914375
12:112282500:112914375	12:112947500:113377500
12:112947500:113377500	12:113882500:114397500
12:113882500:114397500	12:114402500:115042500
12:114402500:115042500	12:116357500:116722500
12:116357500:116722500	12:116752500:117177500
12:116752500:117177500	12:117642500:118310000
12:117642500:118310000	12:118542500:118827500
12:118542500:118827500	12:118832500:119312500
12:118832500:119312500	12:119497500:120107500
12:119497500:120107500	12:120112500:120540000
12:120112500:120540000	12:120545000:120647500
12:120545000:120647500	12:121173125:121467500
12:121173125:121467500	12:121472500:121740625
12:121472500:121740625	12:121746875:121920000
12:121746875:121920000	12:122967500:123272500
12:122967500:123272500	12:123447500:123740000
12:123447500:123740000	12:123745000:124122500
12:123745000:124122500	12:124247500:124507500
12:124247500:124507500	12:127545000:128172500
12:127545000:128172500	12:128177500:128695000
12:128177500:128695000	12:131322500:131551250
12:131322500:131551250	12:131565000:132415000
12:131565000:132415000	12:133457500:133829001
12:133457500:133829001	13:20747500:21042500
13:20747500:21042500	13:21510000:21810000
13:21510000:21810000	13:21842500:22197500
13:21842500:22197500	13:22242500:23453750
13:22242500:23453750	13:23987500:24492500
13:23987500:24492500	13:25792500:25965000
13:25792500:25965000	13:26025000:26710000
13:26025000:26710000	13:26715000:27047500
13:26715000:27047500	13:27052500:27282500
13:27052500:27282500	13:27287500:27517500
13:27287500:27517500	13:27527500:27930000
13:27527500:27930000	13:27935000:28585000
13:27935000:28585000	13:28590000:28865000
13:28590000:28865000	13:28870000:29348125
13:28870000:29348125	13:29382500:29975000
13:29382500:29975000	13:30307500:30697500
13:30307500:30697500	13:32572500:32897500
13:32572500:32897500	13:32902500:33147500
13:32902500:33147500	13:33152500:33255000
13:33152500:33255000	13:33355000:33597500
13:33355000:33597500	13:33772500:34410000
13:33772500:34410000	13:34485000:35627500
13:34485000:35627500	13:35752500:36427500
13:35752500:36427500	13:36840000:37652500
13:36840000:37652500	13:39580000:40252500
13:39580000:40252500	13:40257500:40490000
13:40257500:40490000	13:40607500:41352500
13:40607500:41352500	13:41480000:41637500
13:41480000:41637500	13:41642500:41830000
13:41642500:41830000	13:41875000:42222500
13:41875000:42222500	13:42227500:42852500
13:42227500:42852500	13:42877500:43095000
13:42877500:43095000	13:43122500:43515000
13:43122500:43515000	13:43857500:44457500
13:43857500:44457500	13:44462500:45050000
13:44462500:45050000	13:45055000:45567500
13:45055000:45567500	13:45582500:45922500
13:45582500:45922500	13:46095000:46297500
13:46095000:46297500	13:46302500:47025625
13:46302500:47025625	13:47031875:47330000
13:47031875:47330000	13:47357500:48440000
13:47357500:48440000	13:48627500:48872500
13:48627500:48872500	13:48877500:49162500
13:48877500:49162500	13:49167500:49365000
13:49167500:49365000	13:49655000:49865000
13:49655000:49865000	13:49870000:50210000
13:49870000:50210000	13:50215000:50443125
13:50215000:50443125	13:50665000:51120000
13:50665000:51120000	13:51125000:51682500
13:51125000:51682500	13:51687500:51872500
13:51687500:51872500	13:51937500:52427500
13:51937500:52427500	13:52477500:52825000
13:52477500:52825000	13:52865000:53086875
13:52865000:53086875	13:53400000:53790000
13:53400000:53790000	13:53807500:54297500
13:53807500:54297500	13:59905000:60250000
13:59905000:60250000	13:61090000:61825000
13:61090000:61825000	13:62632500:63502500
13:62632500:63502500	13:64399375:65002500
13:64399375:65002500	13:66255000:67820000
13:66255000:67820000	13:67825000:68484375
13:67825000:68484375	13:68491875:68875000
13:68491875:68875000	13:68880000:70080000
13:68880000:70080000	13:70085000:71157500
13:70085000:71157500	13:71162500:71765000
13:71162500:71765000	13:71805000:72510625
13:71805000:72510625	13:73357500:74312500
13:73357500:74312500	13:74317500:74732500
13:74317500:74732500	13:74900000:75845000
13:74900000:75845000	13:75860000:76127500
13:75860000:76127500	13:76232500:77172500
13:76232500:77172500	13:77230000:77562500
13:77230000:77562500	13:77910000:78147500
13:77910000:78147500	13:78152500:78337500
13:78152500:78337500	13:78342500:78707500
13:78342500:78707500	13:79982500:80147500
13:79982500:80147500	13:80180000:80932500
13:80180000:80932500	13:80937500:81635625
13:80937500:81635625	13:81641875:82827500
13:81641875:82827500	13:84470000:85400000
13:84470000:85400000	13:85432500:86465000
13:85432500:86465000	13:87465000:87987500
13:87465000:87987500	13:88700000:89747500
13:88700000:89747500	13:90473750:91700000
13:90473750:91700000	13:91705000:91982500
13:91705000:91982500	13:92452500:92822500
13:92452500:92822500	13:93810000:94565000
13:93810000:94565000	13:94612500:95070000
13:94612500:95070000	13:95282500:95697500
13:95282500:95697500	13:96142500:96542500
13:96142500:96542500	13:96627500:97667500
13:96627500:97667500	13:97672500:98032500
13:97672500:98032500	13:98610000:99082500
13:98610000:99082500	13:99087500:99500000
13:99087500:99500000	13:99530000:99792500
13:99530000:99792500	13:99797500:100092500
13:99797500:100092500	13:100097500:100257500
13:100097500:100257500	13:100262500:100555000
13:100262500:100555000	13:100642500:101205000
13:100642500:101205000	13:101357500:101752500
13:101357500:101752500	13:101802500:102757500
13:101802500:102757500	13:102827500:103207500
13:102827500:103207500	13:103212500:103537500
13:103212500:103537500	13:106735000:107197500
13:106735000:107197500	13:107267500:107825000
13:107267500:107825000	13:109572500:110275000
13:109572500:110275000	13:110432500:110842500
13:110432500:110842500	13:110852500:111082500
13:110852500:111082500	13:111232500:111571875
13:111232500:111571875	13:111642500:112122500
13:111642500:112122500	13:112468750:113130000
13:112468750:113130000	13:113277500:113578750
13:113277500:113578750	13:113648750:114097500
13:113648750:114097500	13:114102500:114384375
13:114102500:114384375	13:114717500:115099898
13:114717500:115099898	14:20747500:21085000
14:20747500:21085000	14:21165000:21450000
14:21165000:21450000	14:21655000:21915000
14:21655000:21915000	14:22215000:22582500
14:22215000:22582500	14:22842500:23017500
14:22842500:23017500	14:23755000:23932500
14:23755000:23932500	14:23937500:24047500
14:23937500:24047500	14:24052500:24425000
14:24052500:24425000	14:24787500:24917500
14:24787500:24917500	14:25122500:25657500
14:25122500:25657500	14:29147500:29947500
14:29147500:29947500	14:30002500:30737500
14:30002500:30737500	14:30835000:31002500
14:30835000:31002500	14:31652500:31897500
14:31652500:31897500	14:31935000:33027500
14:31935000:33027500	14:33032500:33940000
14:33032500:33940000	14:33945000:34292500
14:33945000:34292500	14:34297500:34802500
14:34297500:34802500	14:34817500:35021250
14:34817500:35021250	14:35582500:35895000
14:35582500:35895000	14:35900000:36332500
14:35900000:36332500	14:36337500:36872500
14:36337500:36872500	14:38352500:38620000
14:38352500:38620000	14:38677500:39162500
14:38677500:39162500	14:39167500:39540000
14:39167500:39540000	14:39597500:39937500
14:39597500:39937500	14:42616875:43755000
14:42616875:43755000	14:43910000:44287500
14:43910000:44287500	14:44437500:45317500
14:44437500:45317500	14:45332500:45775000
14:45332500:45775000	14:45780000:46497500
14:45780000:46497500	14:48942500:50052500
14:48942500:50052500	14:50057500:50307500
14:50057500:50307500	14:50312500:50577500
14:50312500:50577500	14:50750000:51002500
14:50750000:51002500	14:51007500:51347500
14:51007500:51347500	14:51422500:51572500
14:51422500:51572500	14:51722500:52280000
14:51722500:52280000	14:52450000:52767500
14:52450000:52767500	14:52997500:53262500
14:52997500:53262500	14:53271250:53450000
14:53271250:53450000	14:54920000:55355000
14:54920000:55355000	14:55662500:55897500
14:55662500:55897500	14:56145000:56957500
14:56145000:56957500	14:56962500:57897500
14:56962500:57897500	14:57907500:58560000
14:57907500:58560000	14:58652500:58892500
14:58652500:58892500	14:58897500:59575000
14:58897500:59575000	14:59580000:59957500
14:59580000:59957500	14:60055000:60405000
14:60055000:60405000	14:60410000:60520000
14:60410000:60520000	14:60530000:60657500
14:60530000:60657500	14:60662500:60810000
14:60662500:60810000	14:60815000:61055000
14:60815000:61055000	14:61060000:61661875
14:61060000:61661875	14:61847500:62347500
14:61847500:62347500	14:62352500:62632500
14:62352500:62632500	14:62637500:63815000
14:62637500:63815000	14:63820000:64070000
14:63820000:64070000	14:64252500:64792500
14:64252500:64792500	14:64797500:64987500
14:64797500:64987500	14:65242500:65452500
14:65242500:65452500	14:67845000:68012500
14:67845000:68012500	14:68035000:68230625
14:68035000:68230625	14:68296250:68700000
14:68296250:68700000	14:68710000:69316250
14:68710000:69316250	14:69322500:69595000
14:69322500:69595000	14:69687500:69955000
14:69687500:69955000	14:69960000:70255000
14:69960000:70255000	14:70260000:70502500
14:70260000:70502500	14:71062500:71277500
14:71062500:71277500	14:71495000:72235000
14:71495000:72235000	14:72317500:72960000
14:72317500:72960000	14:72965000:73430000
14:72965000:73430000	14:74203750:74550000
14:74203750:74550000	14:74555000:74781250
14:74555000:74781250	14:74793750:75060000
14:74793750:75060000	14:75065000:75292500
14:75065000:75292500	14:75297500:75577500
14:75297500:75577500	14:75582500:75775000
14:75582500:75775000	14:75780000:76045000
14:75780000:76045000	14:76145000:76480000
14:76145000:76480000	14:76485000:76875625
14:76485000:76875625	14:76896875:77167500
14:76896875:77167500	14:77326875:77580000
14:77326875:77580000	14:79360000:80488125
14:79360000:80488125	14:81390000:81692500
14:81390000:81692500	14:82012500:83080000
14:82012500:83080000	14:83760000:83992500
14:83760000:83992500	14:85555000:86182500
14:85555000:86182500	14:86542500:87180000
14:86542500:87180000	14:89145000:89472500
14:89145000:89472500	14:90430000:90720000
14:90430000:90720000	14:90730000:91032500
14:90730000:91032500	14:91052500:91222500
14:91052500:91222500	14:91782500:91902500
14:91782500:91902500	14:92580000:93310000
14:92580000:93310000	14:93320000:93635000
14:93320000:93635000	14:94107500:94397500
14:94107500:94397500	14:94475625:94767500
14:94475625:94767500	14:95517500:95890000
14:95517500:95890000	14:96015000:96540000
14:96015000:96540000	14:97017500:97212500
14:97017500:97212500	14:97235000:97415000
14:97235000:97415000	14:98672500:99801875
14:98672500:99801875	14:100107500:100422500
14:100107500:100422500	14:100427500:100725000
14:100427500:100725000	14:100842500:101127500
14:100842500:101127500	14:101357500:102145000
14:101357500:102145000	14:102150000:102412500
14:102150000:102412500	14:102417500:102795000
14:102417500:102795000	14:103787500:104018750
14:103787500:104018750	14:104026250:104187500
14:104026250:104187500	14:104240000:104570000
14:104240000:104570000	14:104602500:105209375
14:104602500:105209375	14:106158125:107276677
14:106158125:107276677	15:22721250:23317500
15:22721250:23317500	15:23525000:24427500
15:23525000:24427500	15:25450625:25750000
15:25450625:25750000	15:27192500:28365000
15:27192500:28365000	15:30032500:30513125
15:30032500:30513125	15:30789375:31447500
15:30789375:31447500	15:31452500:31817500
15:31452500:31817500	15:32025625:32566250
15:32025625:32566250	15:32798750:33292500
15:32798750:33292500	15:33437500:34342500
15:33437500:34342500	15:34347500:34525000
15:34347500:34525000	15:34887500:35282500
15:34887500:35282500	15:35287500:35770000
15:35287500:35770000	15:35785000:36057500
15:35785000:36057500	15:36835000:37125000
15:36835000:37125000	15:37150000:37467500
15:37150000:37467500	15:37717500:38225000
15:37717500:38225000	15:38722500:38990000
15:38722500:38990000	15:39392500:39930000
15:39392500:39930000	15:40072500:40322500
15:40072500:40322500	15:40327500:40620000
15:40327500:40620000	15:40637500:40772500
15:40637500:40772500	15:40797500:41175000
15:40797500:41175000	15:41190000:41535000
15:41190000:41535000	15:41702500:42126250
15:41702500:42126250	15:42272500:42357500
15:42272500:42357500	15:42442500:42742500
15:42442500:42742500	15:42787500:42965000
15:42787500:42965000	15:42970000:43242500
15:42970000:43242500	15:43492500:43617500
15:43492500:43617500	15:44116875:44512500
15:44116875:44512500	15:44560000:44847500
15:44560000:44847500	15:45387500:45735000
15:45387500:45735000	15:45762500:45967500
15:45762500:45967500	15:45982500:47375000
15:45982500:47375000	15:47392500:48407500
15:47392500:48407500	15:48425000:48612500
15:48425000:48612500	15:48617500:49125000
15:48617500:49125000	15:50462500:50632500
15:50462500:50632500	15:50712500:50942500
15:50712500:50942500	15:50947500:51207500
15:50947500:51207500	15:51920000:52077500
15:51920000:52077500	15:52082500:52245000
15:52082500:52245000	15:52255000:52532500
15:52255000:52532500	15:52537500:53052500
15:52537500:53052500	15:53057500:53475000
15:53057500:53475000	15:53487500:54077500
15:53487500:54077500	15:54187500:55467500
15:54187500:55467500	15:55472500:55583750
15:55472500:55583750	15:55591250:55752500
15:55591250:55752500	15:55930000:56167500
15:55930000:56167500	15:56530000:56757500
15:56530000:56757500	15:56762500:57107500
15:56762500:57107500	15:57155000:57617500
15:57155000:57617500	15:57622500:57837500
15:57622500:57837500	15:57842500:58010000
15:57842500:58010000	15:58015000:58490000
15:58015000:58490000	15:58495000:59183125
15:58495000:59183125	15:59241250:59437500
15:59241250:59437500	15:59442500:59822500
15:59442500:59822500	15:59972500:60627500
15:59972500:60627500	15:60632500:60850000
15:60632500:60850000	15:60855000:61260000
15:60855000:61260000	15:61402500:62140000
15:61402500:62140000	15:62145000:62412500
15:62145000:62412500	15:62617500:63062500
15:62617500:63062500	15:63067500:63327500
15:63067500:63327500	15:63570000:63757500
15:63570000:63757500	15:63762500:63897500
15:63762500:63897500	15:63907500:64025000
15:63907500:64025000	15:64030000:64445000
15:64030000:64445000	15:64450000:64682500
15:64450000:64682500	15:64702500:64977500
15:64702500:64977500	15:65317500:65467500
15:65317500:65467500	15:65745000:66207500
15:65745000:66207500	15:66257500:66636250
15:66257500:66636250	15:66658750:66855000
15:66658750:66855000	15:66860000:67162500
15:66860000:67162500	15:67740000:68122500
15:67740000:68122500	15:68127500:68532500
15:68127500:68532500	15:69237500:69752500
15:69237500:69752500	15:70950000:71122500
15:70950000:71122500	15:71190000:71740000
15:71190000:71740000	15:71757500:72032500
15:71757500:72032500	15:72075000:72477500
15:72075000:72477500	15:72482500:72587500
15:72482500:72587500	15:72592500:72967500
15:72592500:72967500	15:72972500:73582500
15:72972500:73582500	15:73587500:73837500
15:73587500:73837500	15:73842500:74222500
15:73842500:74222500	15:74227500:74363750
15:74227500:74363750	15:74391250:74637500
15:74391250:74637500	15:74642500:74920000
15:74642500:74920000	15:74925000:75130000
15:74925000:75130000	15:75312500:75613750
15:75312500:75613750	15:75621250:75990000
15:75621250:75990000	15:76011250:76230000
15:76011250:76230000	15:76462500:76637500
15:76462500:76637500	15:76642500:77199375
15:76642500:77199375	15:77375000:77922500
15:77375000:77922500	15:78402500:78520000
15:78402500:78520000	15:78567500:78905000
15:78567500:78905000	15:79197500:79487500
15:79197500:79487500	15:79540000:80157500
15:79540000:80157500	15:80162500:80342500
15:80162500:80342500	15:80347500:80682500
15:80347500:80682500	15:80702500:81267500
15:80702500:81267500	15:81272500:81388125
15:81272500:81388125	15:81394375:81567500
15:81394375:81567500	15:81692500:82737500
15:81692500:82737500	15:83052500:83672500
15:83052500:83672500	15:83677500:83888750
15:83677500:83888750	15:84996250:85477500
15:84996250:85477500	15:85750625:86280000
15:85750625:86280000	15:86402500:87476875
15:86402500:87476875	15:88085000:88935000
15:88085000:88935000	15:89172500:89432500
15:89172500:89432500	15:89575000:89777500
15:89575000:89777500	15:90191250:90432500
15:90191250:90432500	15:90447500:90662500
15:90447500:90662500	15:91185000:91485000
15:91185000:91485000	15:91580000:91802500
15:91580000:91802500	15:91822500:92230000
15:91822500:92230000	15:92235000:92395000
15:92235000:92395000	15:92400000:92647500
15:92400000:92647500	15:92790000:93317500
15:92790000:93317500	15:93322500:93575000
15:93322500:93575000	15:94677500:94877500
15:94677500:94877500	15:95087500:95800000
15:95087500:95800000	15:96897500:97837500
15:96897500:97837500	15:98405000:98905000
15:98405000:98905000	15:98972500:99632500
15:98972500:99632500	15:99637500:99770000
15:99637500:99770000	15:99782500:100375000
15:99782500:100375000	15:100470000:101130000
15:100470000:101130000	15:101135000:101440000
15:101135000:101440000	15:101445000:101547500
15:101445000:101547500	15:101552500:101822500
15:101552500:101822500	15:101827500:102402500
15:101827500:102402500	16:2286875:2610625
16:2286875:2610625	16:3192500:3515000
16:3192500:3515000	16:3730000:3966250
16:3730000:3966250	16:3990000:4430000
16:3990000:4430000	16:6702500:8597500
16:6702500:8597500	16:9257500:10337500
16:9257500:10337500	16:10342500:10607500
16:10342500:10607500	16:10612500:10832500
16:10612500:10832500	16:11027500:11487500
16:11027500:11487500	16:11550000:12026250
16:11550000:12026250	16:12162500:12497500
16:12162500:12497500	16:12520000:12937500
16:12520000:12937500	16:13002500:13967500
16:13002500:13967500	16:13977500:14841250
16:13977500:14841250	16:15408125:15822500
16:15408125:15822500	16:15827500:16435625
16:15827500:16435625	16:16716875:18330000
16:16716875:18330000	16:19572500:19910000
16:19572500:19910000	16:19950000:20575000
16:19950000:20575000	16:21157500:21412500
16:21157500:21412500	16:21517500:21751250
16:21517500:21751250	16:21763750:22212500
16:21763750:22212500	16:22548750:23092500
16:22548750:23092500	16:23587500:24055000
16:23587500:24055000	16:24060000:24517500
16:24060000:24517500	16:24522500:24858125
16:24522500:24858125	16:25285000:25750000
16:25285000:25750000	16:25820000:27105625
16:25820000:27105625	16:27150000:27477500
16:27150000:27477500	16:27590000:28112500
16:27590000:28112500	16:28122500:28384375
16:28122500:28384375	16:30301250:30672500
16:30301250:30672500	16:31128750:31488750
16:31128750:31488750	16:31505000:32316250
16:31505000:32316250	16:32476250:32985000
16:32476250:32985000	16:34163750:38077500
16:34163750:38077500	16:43672500:46880000
16:43672500:46880000	16:47019375:47837500
16:47019375:47837500	16:48230000:48687500
16:48230000:48687500	16:48692500:49420000
16:48692500:49420000	16:49425000:50015000
16:49425000:50015000	16:50020000:50397500
16:50020000:50397500	16:50402500:50702500
16:50402500:50702500	16:50707500:50922500
16:50707500:50922500	16:51032500:52047500
16:51032500:52047500	16:52170000:53065000
16:52170000:53065000	16:53070000:53252500
16:53070000:53252500	16:53257500:53380000
16:53257500:53380000	16:54197500:55115000
16:54197500:55115000	16:55460000:55737500
16:55460000:55737500	16:55892500:56392500
16:55892500:56392500	16:57767500:57927500
16:57767500:57927500	16:58045000:58527500
16:58045000:58527500	16:58537500:58701875
16:58537500:58701875	16:61534375:62240000
16:61534375:62240000	16:62315000:63352500
16:62315000:63352500	16:65387500:66396875
16:65387500:66396875	16:66642500:66912500
16:66642500:66912500	16:66972500:67217500
16:66972500:67217500	16:67246875:67502500
16:67246875:67502500	16:67507500:67695625
16:67507500:67695625	16:67701875:67986250
16:67701875:67986250	16:68870000:69175000
16:68870000:69175000	16:69180000:69347500
16:69180000:69347500	16:69352500:70145000
16:69352500:70145000	16:71752500:72050000
16:71752500:72050000	16:72145000:72512500
16:72145000:72512500	16:72517500:73300000
16:72517500:73300000	16:73369375:74325000
16:73369375:74325000	16:74350000:74707500
16:74350000:74707500	16:75024375:75183750
16:75024375:75183750	16:75191250:75465000
16:75191250:75465000	16:75492500:75695000
16:75492500:75695000	16:76795000:77232500
16:76795000:77232500	16:77237500:77670000
16:77237500:77670000	16:77685000:78127500
16:77685000:78127500	16:80552500:80997500
16:80552500:80997500	16:81367500:81787500
16:81367500:81787500	16:81792500:81937500
16:81792500:81937500	16:81942500:82282500
16:81942500:82282500	16:82287500:83780000
16:82287500:83780000	16:83951250:84237500
16:83951250:84237500	16:84247500:84527500
16:84247500:84527500	16:84777500:85112500
16:84777500:85112500	16:86580000:87375000
16:86580000:87375000	16:88893750:89305625
16:88893750:89305625	16:89311875:89706875
16:89311875:89706875	16:89738125:90157500
16:89738125:90157500	17:16250:612500
17:16250:612500	17:692500:905000
17:692500:905000	17:1117500:1472500
17:1117500:1472500	17:1542500:1952500
17:1542500:1952500	17:1957500:2267500
17:1957500:2267500	17:2736250:2925000
17:2736250:2925000	17:2930000:3585000
17:2930000:3585000	17:3715000:4035000
17:3715000:4035000	17:4062500:4317500
17:4062500:4317500	17:4606875:4786250
17:4606875:4786250	17:5092500:5397500
17:5092500:5397500	17:5402500:6352500
17:5402500:6352500	17:6555000:6802500
17:6555000:6802500	17:6807500:6937500
17:6807500:6937500	17:6942500:7117500
17:6942500:7117500	17:7622500:7976875
17:7622500:7976875	17:8285000:8896250
17:8285000:8896250	17:9800000:10532500
17:9800000:10532500	17:10765000:11890000
17:10765000:11890000	17:11895000:12075000
17:11895000:12075000	17:13172500:13467500
17:13172500:13467500	17:13477500:14252500
17:13477500:14252500	17:14347500:15132500
17:14347500:15132500	17:15137500:15519375
17:15137500:15519375	17:15902500:16265000
17:15902500:16265000	17:16728125:17232500
17:16728125:17232500	17:17242500:17548750
17:17242500:17548750	17:21651875:23019375
17:21651875:23019375	17:24518125:25978125
17:24518125:25978125	17:26210000:26680000
17:26210000:26680000	17:27037500:27277500
17:27037500:27277500	17:27282500:27462500
17:27282500:27462500	17:27635000:27905000
17:27635000:27905000	17:27925000:28110000
17:27925000:28110000	17:28115000:28417500
17:28115000:28417500	17:28422500:29052500
17:28422500:29052500	17:29862500:30288750
17:29862500:30288750	17:31095000:31340000
17:31095000:31340000	17:31355000:32042500
17:31355000:32042500	17:32500000:32697500
17:32500000:32697500	17:32747500:33285000
17:32747500:33285000	17:33290000:33475000
17:33290000:33475000	17:33877500:34175000
17:33877500:34175000	17:34292500:34567500
17:34292500:34567500	17:35770000:36010000
17:35770000:36010000	17:36015000:36427500
17:36015000:36427500	17:37342500:37602500
17:37342500:37602500	17:37922500:38093750
17:37922500:38093750	17:38565000:38730000
17:38565000:38730000	17:38975000:39835000
17:38975000:39835000	17:39982500:40312500
17:39982500:40312500	17:40713125:41150625
17:40713125:41150625	17:41156875:41421250
17:41156875:41421250	17:42437500:42588750
17:42437500:42588750	17:42596250:42842500
17:42596250:42842500	17:43287500:43546250
17:43287500:43546250	17:43648750:44050000
17:43648750:44050000	17:44072500:44473750
17:44072500:44473750	17:45101875:45402500
17:45101875:45402500	17:46092500:46742500
17:46092500:46742500	17:46747500:47013125
17:46747500:47013125	17:47387500:47487500
17:47387500:47487500	17:47492500:47633750
17:47492500:47633750	17:47641250:47787500
17:47641250:47787500	17:48809375:49052500
17:48809375:49052500	17:49372500:50222500
17:49372500:50222500	17:51690000:52575000
17:51690000:52575000	17:52942500:53427500
17:52942500:53427500	17:53465000:53597500
17:53465000:53597500	17:53602500:53892500
17:53602500:53892500	17:53897500:54620000
17:53897500:54620000	17:54890000:55042500
17:54890000:55042500	17:55170000:55917500
17:55170000:55917500	17:55922500:56092500
17:55922500:56092500	17:56292500:56572500
17:56292500:56572500	17:56577500:57160000
17:56577500:57160000	17:57367500:57665000
17:57367500:57665000	17:57681250:57979375
17:57681250:57979375	17:59495000:59677500
17:59495000:59677500	17:59697500:59965000
17:59697500:59965000	17:59987500:60317500
17:59987500:60317500	17:61056875:61502500
17:61056875:61502500	17:61957500:62212500
17:61957500:62212500	17:62217500:62426250
17:62217500:62426250	17:62448750:62795625
17:62448750:62795625	17:62849375:63202500
17:62849375:63202500	17:63207500:63535000
17:63207500:63535000	17:63567500:64180000
17:63567500:64180000	17:64185000:64702500
17:64185000:64702500	17:64707500:65050000
17:64707500:65050000	17:65055000:65345000
17:65055000:65345000	17:65350000:65720000
17:65350000:65720000	17:66025000:66465000
17:66025000:66465000	17:66510000:66752500
17:66510000:66752500	17:67507500:68205000
17:67507500:68205000	17:68215000:68627500
17:68215000:68627500	17:68632500:69125000
17:68632500:69125000	17:71397500:72200000
17:71397500:72200000	17:72360000:72538750
17:72360000:72538750	17:72777500:72928750
17:72777500:72928750	17:73220000:73415000
17:73220000:73415000	17:73601875:73762500
17:73601875:73762500	17:74011250:74402500
